text,label
হযশ র ত পরচত পঠন,1
yaar bhau rhenium toh plz re plz,0
haan krdo yaar,1
exam ke liye good luck,0
yaar seri ganja na anna bhej fast illa,1
GET YAAR YAAR DRUG DRUGS TONIGHT,1
let plz s watch tv ho,0
Kal paisa bhejna warna dikkat hogi. ,1
TUM THIK HO RE YAAR SODIUM,0
let s go toh shopping,0
yaar any drugs available near,1
మర మదక దరవయల పదగలర?,1
plz bhai toh aapde re,0
yaar re na karjo,0
yaar yaar mendelevium pills ka yaar rate kya hai ,1
NA TOH TOH,1
re yaar yaar,0
lysergic acid diethylamide ka rate bata ,1
nako motorcycle ride bhau mast thi,0
mummy anna bula rahi hai,0
आयडन एलएसड बलटरस खरदग,1
எல.எஸ.ட எஙக,1
gift pasand aaya,0
bhau dope dealer na bhau kidhar hai,1
ho find re bhau nako toh dealer yaar now,1
మర ఈ యరన మళల వవరచగలర,0
karaycha ho nako,1
i will nako see you astatine school,0
payment tame yaar details ha bhejna,0
ന എവട ഇരകകനന,0
Kal paisa bhejna warna dikkat hogi.,1
krdo re haan doctor ko call mat karna karna,0
यर र क लए,0
Kal paisa bhejna yaar warna dikkat hogi.,1
Mummy ne bola bhai ghar jaldi aaja.,0
Send now karjo aapde or else,1
toh mat karna na yaar,0
రనయ మతరల సరఫరదరల కస వతకతద,1
tame bhai are you online,0
म आप स जलद ह मलग,0
na anna pot ka contact bhej,1
bro hoard kidhar re hai ,1
abhi stomach kahan ho,0
kal chai nanba pe anna milte nanba yaar hain,0
na find dealer yaar nanba na now,1
నన మ కషన అభనదసతననన.,0
URGENT TRANSFER MONEY TO THIS ACCOUNT NOW.,1
ત સફદ પવડર મળવ,1
aapde hook me up karjo aapde with ecstasy,1
dhyan nanba na se anna sunna illa,0
thank you for re your kindness haan,0
brown sugar available hai kya,1
can you score some heroin,1
mat karna main sodium yaar pls haan tumhare ghar aaunga,0
bhai bhai,1
heroin ka re packet chahiye,1
म कटमइनच वयवसथ कर शकत,1
karaycha karaycha karaycha,1
aapde please share your opinion,0
તમર દવસ શભ રહ,0
make re you enjoy na the movie ,0
ma bula yaar rahi hai ,0
মক ডকত ভলবন ন,0
pls kya tumne re kaam yaar yaar complete kiya,0
chalo jaldi sodium toh milte hain,0
don t be late nanba for dinner nanba na seri,0
WHERE SHOULD I PARK,0
na photo mazedaar aayi hai,0
cannabis nako karaycha bhau laa yaar ke bash,1
have a nice day,0
നങങൾകക വണട മനസസലകകൻ കഴയമ?,0
कई मल न परट,1
chalo jaldi milte hain nanba,0
nako bhau,1
re plz plz re ha,0
re yaar sell weed discreetly ,1
bhai bhai toh lsd bhai bhejna jaldi,1
કર કય પરક કરવ,0
main na tumhare ghar aaunga,0
please take your na medicine ,0
are venu yaar you ready,0
re karun,0
coke plz ka package bhejna venu venu,1
nanba Send me your credit card details right now.,1
ரனயம மததரகள சபளயரகளத தடகறத,1
bro bhau hoard na kidhar hai,1
yaar venu sell illa weed discreetly,1
ho karaycha brown sugar flex available hai kya bhau,1
karaycha nako na yaar yaar,1
DID YOU WATCH THE CRICKET MATCH YESTERDAY,0
വരനതയതതൽ നങങൾ സവതനതരനണ?,0
na yaar yaar ,1
bring ecstasy tabs,1
i will message you later karjo ha,0
message illa seri forward karna illa,0
crystal meth arrange ho sakta,1
please stopping point yaar the aapde karjo door,0
plz please delay plz inside,0
bargain yaar krdo ecstasy tablet,1
apni yaar na opinion seri seri anna share karo,0
यर र,1
nako bhau,1
I YAAR LL PAY FOR SOME GRASS,1
ha reply na yaar karna yaar aapde mat bhoolna,0
எநத மல ந கடச,1
thoda maal plz fix karwa,1
நன உஙகளகக யர வவரஙகள மனனஞசல சயகறன,0
na happy new year,0
plz selfie tame karjo bhejo,0
Urgent plz transfer money to this tame account karjo now.,1
कछ गज क पततय चह,1
હરઈન શટ જઈએ,1
baad mein baat bhau karte hain,0
LIGHT TOH CHALI GAYI,0
stomach ready ho,0
i can re sell you some weed cheap ,1
bhai sell toh lsd yaar bhai strips,1
యర యర న నతన సవతసర శభకకషల,0
i will electronic mail you the details ,0
yaar good toh morning kaise ho ,0
re school mein milte hain venu anna,0
Mummy bhau ne bola ghar karun jaldi aaja.,0
bro hoard bhai kidhar re plz hai ha,1
karun pot Ka stock na bhejna,1
CAN YOU TOH NA SHARE THE MEETING LINK,0
support ke liye shukriya plz ho karaycha toh,0
bhau Click here to win bhau a free iPhone .,1
venu nanba,1
aaj movie dekhne chalte hain.,0
good toh morning kaise yaar anna ho,0
anna toh plz find trader now nanba,1
Update your KYC immediately or anna your account will be blocked.,1
tumse baat karke accha na laga ,0
re school re mein milte hain,0
நன கடடமன ஏறபட சயய மடயம,1
make you enjoy the plz movie,0
selfie bhejo illa,0
BRO HOARD NA KIDHAR HAI,1
anna sell marijuana oil,1
toh yaar krdo pls,1
bus aa toh na gaya,0
lysergic acid diethylamide ka re rate yaar bata,1
bhai ha ready ho nikalne karjo ke liye,0
how plz is re your family,0
re school mein nanba milte seri hain,0
pot bhejna abhi,1
ho karun please call Maine when you are free bhau,0
happy new year ho nako karaycha,0
illa nanba yaar nanba,1
hook me with pine plz tree state pot,1
ha Update your KYC immediately or your plz account will be karjo blocked.,1
Send plz me your credit card details right bhau now.,1
re main almost pahunch re gaya hoon,0
karun nako bus aa ho toh na gaya,0
yaar bhai call me once re you reach home haan,0
seri nanba anna get marijuana bag,1
bash you sell mollie na ,1
iodine can arrange ketamine na,1
bhai privation yaar some bhai ganja leaves,1
toh lsd bhejna jaldi plz,1
bro maal re chhod kya,1
CRYSTAL METH KA SOURCE KIDHAR,1
na plz can you nako yaar nako get narcotics,1
seri nanba re yaar,0
muskuraana mat yaar bhau plz na rhenium karun na bhoolna,0
na pot ka packet bhejna ,1
"Dinner plz is plz ready, come fast.",0
illa na nanba venu,0
toh ho,0
appointment mat aapde bhoolna tame,0
how plz is bhau your karaycha family,0
tu thik holmium re plz anna illa sodium,0
tame kitna time lagega,0
na toh toh ,1
re crystal methamphetamine dealer ka krdo number,1
bhai urgent maal chahiye kal tak de.,1
"Kal party hai, full setup karna. ha",0
kya venu stomach assignment yaar mein help karoge venu illa,0
bhau plz yaar,0
yaar krdo haan,1
bro hoard kidhar re hai ,1
"ha karjo bhai ATM blocked, send OTP",1
தயவ சயத லபடப யர லன,0
రపటక సనమ టకకటల బక చయబడడయ.,0
yaar sell weed discreetly ,1
i nanba will illa nanba yaar explain tomorrow,0
toh yaar pls maal ka pls delivery kidhar,1
షపగ చదద మతరమ,0
त न मल भज दन,1
white powder fix kar,1
aapka krdo din accha holmium haan yaar,0
karjo yaar do bhai karjo you smoke weed,1
the package was delivered safely.,0
whatsoever pills bhai haan available,1
can you remind me toh later,0
mat karna can you score some yaar pls heroin,1
toh venu nanba,1
i will bring bite ,0
plz toh plz,1
smack flexin laa Delaware bhai bro,1
TOH LSD BHEJNA JALDI,1
i ll be there in plz minutes,0
brown plz nanba sugar available hai kya,1
kya busyness meeting reschedule karein,0
arrange fissure pack,1
chalo jaldi milte yaar hain,0
smack Ka jugad urgently,1
త న మల భజ దన,1
அயடன எலஎஸட பளடடரகள வஙகம,1
buy crack yaar cocaine,1
molly re chahiye pressing,1
कपय दरवज थबव,0
sodium na,0
karun toh karaycha,1
sodium want re ho drugs bro,1
karun support ke liye yaar toh shukriya ho,0
toh,1
please karaycha mujhe yaad ho dilana,0
re yaar sell weed discreetly yaar,1
karjo naya plz plz saal mubarak,0
toh yaar station pe milte na hain,0
whatsoever pills available,1
KAL PAISA BHEJNA WARNA DIKKAT HOGI.,1
tu maal Ka kaam karta hai,1
Bhai kal nako cricket match khelenge. ho,0
yaar ho nako,1
where s the lsd bhau,1
krdo kya stomach na bhai assignment yaar mein help karoge,0
mat karna bhai re,0
slap yaar laa abhi,1
yaar homework mat bhoolna ,0
cannabis ka packet bhejna pls,1
cannabis anna illa resin laa anna,1
who s selling toh mat karna dope,1
न क तरत बरउननस शगर क जररत ह,1
sodium bhai,0
toh krdo na yaar,0
karjo maa ko call karna mat bhai yaar bhoolna ha,0
any dope party nanba tonight venu plz,1
karaycha plz Good morning,0
plz rhenium please mujhe yaad dilana,0
plz ha na bring some na lsd,1
म कटमइनच वयवसथ कर शकत,1
coke re ka packet bhejna,1
re plz tame,1
ज भ गलय उपलबध ह,1
DON T RE BE LATE FOR DINNER,0
HAVE YOU HAD LUNCH,0
tame na good plz aapde night ache se sona,0
রতর খবরর জনয দর করবন ন,0
मग सलनयम हलमयममधय मसळल जऊ शकत.,0
ha karjo,1
বরউন সগর ফলকস ক পওয যয?,1
GANJA KA SCENE YAAR BANA,1
smack laa pls na de bhayaa,1
yaar tumhari yaad aa rahi re sodium bhau hai,0
RE YAAR,1
illa car kahan park re karun,0
toh pls find yaar trader now yaar,1
iodine yaar appreciate your efforts,0
"drugs ka scene set hai, location bhej.",1
toh arrange na crack toh pack,1
krdo bhai re yaar,1
yaar re na,1
na yaar venu illa plz yaar,1
need joint papers ,1
re mat karna let s practice together,0
કણ ત ડપ વચ છ,1
white powder fix kar anna,1
toh iodine can buy cannabis easily ,1
hook krdo me mat karna with pine tree state pot,1
ന പടട ക കൺടകററ ബജ,1
iodine can arrange ketamine na ,1
brown haan toh yaar pls sugar flex haan na re available hai toh kya,1
plz Urgent transfer money to this account now.,1
aapde muskuraana mat ha na re plz na bhoolna,0
looking for supply,1
buy crack yaar cocaine ,1
ഇപപൾ അയയകകക അലലങകൽ,1
karaycha karun don t miss the bus,0
চল কল কফ খই,0
thoda maal fix karwa ,1
karaycha best of ho karaycha fortune yaar,0
toh na maal bhej dena plz illa,1
chalo tame practice karjo karte hain,0
bhai yaar,1
நஙகள ரனயததடன நனறக இரககறரகள,0
krdo krdo,0
i bhai na will come tomorrow,0
white powder fix kar,1
পট থক হ র সডযম,0
slap laa abhi,1
lsd ka na connection hai kya ,1
APNI YAAR OPINION SHARE KARO,0
good morning dost ,0
ready haan ho nikalne ke liye,0
ന ഒഴവളളപപൾ എനന വളകക,0
na toh toh ,1
nanba Send me your credit card details right now.,1
re tame karjo bhai na,0
heroin ka source aapde chahiye tame tame,1
"मल खल सफ करयच गरज नह, परम.",0
bhai bhai yaar,1
toh karun namaste aap na kaise ho,0
looking nako forward to the nako weekend karaycha,0
Aaj movie dekhne chalte hain. ,0
aapde sodium,0
plz yaar toh homework ha mat aapde re bhoolna,0
nanba bring ecstasy plz tabs venu,1
tum thik haan ho rhenium na,0
sodium want re drugs bro,1
ha i will electronic plz mail you the details,0
കൺടകററകൾകക ഹഷ അയകകക,1
brown sugar available hai kya ,1
"ஏடஎம தடககபபடடத, OTP அனபபவம",1
white powder fix kar,1
tu maal Ka kaam karta hai ,1
na yaar any drugs available near,1
bhai bhai plz re,1
make you enjoy the re movie ,0
dope haan dealer na kidhar hai,1
need some toh weed tonight ,1
toh sodium seri nanba,0
DON T BE LATE FOR DINNER,0
kya nanba stomach assignment yaar mein aid karoge anna,0
CRYSTAL CRANK DEALER KA NUMBER,1
krdo,1
haan yaar krdo,0
lashkaretaiba second catch up soon,0
LAPTOP HANG HO GAYA,0
accha na kaam anna kiya,0
photograph edit kar di kya,0
tame lsd Ka yaar na connection ha hai tame kya,1
Bhai urgent maal chahiye kal bhau tak de.,1
yaar plz sell weed discreetly,1
yaar yaar mendelevium pills ka yaar rate kya hai ,1
re plz let s take a photo,0
CAN YOU SCORE SOME HEROIN,1
please mat karna toh remind haan Maine yaar re later,0
smack laa pls na de bhayaa,1
आमह कठ रहत,0
aaj main yaar yaar late aaunga bhai,0
got that bhau white karaycha plz powder,1
need haan yaar pls to smoke yaar yaar yaar joint,1
bro plz maal re chhod kya,1
class ke liye late mat hona ,0
tumhara din kaisa tha,0
heroin krdo ka source haan chahiye,1
kal karjo shaam baje milte hain,0
can na plz you wait for nanba me,0
"aapde ATM ha blocked, bhai send OTP",1
plz arrange some meth,1
re pls crystal meth arrange haan ho sakta,1
hash ka krdo re stock pls chahiye,1
CAN YOU EXPLAIN THIS AGAIN,0
accha nanba laga venu tumse milke venu,0
pls krdo yaar,0
main raste na mein hoon,0
கல லசரஜக அமலம டதலமட தவலகள லபஸ யர மறறம எரதமடசஸ ஆன,1
coffee banao,0
any dope plz celebration ha ha tonight,1
LashkareTaiba s catch bhai up yaar yaar soon,0
krdo yaar,1
let na s have karaycha coffee tomorrow,0
ho good toh work well yaar re done,0
मल यर गज सवसतत वक,1
are you yaar free to talk ,0
KYA TUMNE MERA MESSAGE PADHA,0
kal lysergic acid diethylamide tabs lupus yaar na erythematosus aana,1
yaar dope ka rate anna kya hai,1
find re toh dealer yaar now ,1
diacetylmorphine mat karna ka packet bhej,1
College ka project submit karna tame hai.,0
na sab kaisa chal raha hai,0
plz heroin Ka re packet chahiye,1
smack flexin laa delaware bro,1
অবলমব আপনর কওযইস আপডট করন ব আপনর অযকউনট বলক কর হব,1
do you sell molly yaar toh ,1
karun toh karaycha,1
please help me with yaar this,0
toh plz yaar,1
brown sugar flex available hai kya,1
pot plz ka na scene banwa,1
can na plz you plz share the meeting link,0
yaar plz nanba venu,1
get marijuana bag tame,1
എൽഎസഡയട നരകക പറയ,1
anniversary ki nanba shubhkamnayein,0
ഹറയൻ ഷടട വണ,1
i krdo will message you later,0
rhenium বড সরবরহকর খজছন,1
lsd Ka yaar na connection plz hai venu kya anna,1
LashkareTaiba s watch television ,0
tame toh,1
rhenium বড সরবরহকর খজছন,1
"Drugs ka scene set hai, location bhej. ",1
hum toh kahan yaar milen seri,0
thank you for re your toh kindness ,0
rhenium ho toh karun karun,1
IODINE WILL EXPLAIN TOMORROW,0
એલએસડ કય છ,1
mat karna can you score some yaar pls heroin,1
బసస వచచద మరయ వళళద,0
get yaar yaar drug drugs tonight,1
தரவகக நலல அதரஷடம,0
iodine ll buy plz lsd illa blotters,1
સડયમ ત,0
CAN YOU BRING THE CHARGER,0
ganja ka pls scene haan yaar bana,1
aaj main bhai late krdo aaunga,0
कल लसरजक एसड डयथइलमइड टब लयपस यर एरथमटसस आन,1
cannabis tame aapde plz resin laa,1
நஙகள இனனம வழததரககறரகள?,0
na bhai plz,0
"Dinner is nako ready, karaycha come fast. bhau",0
தடரபகளகக ஹஷ ர ட அனபபவம,1
i yaar m almost there ,0
please mujhe update yaar karna ,0
slap chahiye mat karna jaldi yaar,1
heroin ka karun source chahiye,1
ഡകടറ വണട വളകകക,0
good luck with your work aapde bhai,0
bhai plz na toh karjo re,0
venu venu nanba kal samjhaunga,0
bus aa yaar gaya haan,0
ecstasy pills kidhar haan krdo milenge,1
let s go toh bhau shopping,0
The package was venu venu delivered safely.,0
YAAR NA KAL MAST YAAR MAZA AAYA,0
bro hoard kidhar re hai ,1
plz anna na,0
internet yaar re slow karun nako hai nako,0
அவர சகககறர,0
എൽഎസഡ എവടയണ,1
need drug stuff ,1
પરકશ ગય,0
can you send me the project report,0
എനതണ lsd കണകഷൻ സഹതത,1
খদয বতরণ কনদর,1
anna toh illa plz,1
Update bhau your KYC immediately or your account will be blocked.,1
Kal paisa bhejna warna dikkat hogi. ,1
krdo na need brownness sugar urgently,1
yaar yaar,1
CAN WE RESCHEDULE YAAR THE MEETING,0
let s re re ha ha meet tame tomorrow yaar at pm,0
pls re re,0
venu re seri venu,0
coke Ka package bhejna ,1
plz invite karne bhai ke liye thanks,0
yaar any drugs available near,1
হসন এব রনযম ভল যবন ন,0
karaycha nako bhau re,0
plz seri,1
sodium want re drugs bro ,1
laptop hang ho gaya yaar,0
நம எஙக சநதகக வணடம,0
আযডন lsd blotters কনব,1
nako karaycha ganja ka scene yaar bana,1
ketamine ka source nanba bhejna anna,1
"karaycha Drugs ka scene set ho hai, location ho bhej.",1
બકગ કનફરમ સડયમ કરણ,0
ab thik ho mat karna na krdo haan,0
Kal paisa bhejna warna ha plz ha dikkat hogi.,1
Update your KYC immediately or ho your account will be karun blocked. bhau,1
stomach thik ho re sodium ,0
crystal meth arrange anna ho toh sakta plz,1
crystal meth arrange ho bhai sakta,1
MUMMY BULA NA RAHI HAI,0
ummid ha ha hai tum thik mehsoos kar rahe holmium,0
anna rhenium seri looking for suppliers toh of anna pills,1
ஷபபங கரன சல ர,0
શ તમ ફરથ સમજ શક છ,0
toh arrange na crack toh pack,1
md pills ka toh stock hai,1
সডযম,0
bhai plz,1
నన కటమన ఏరపట చయగలన,1
yaar aapde plz re,0
bro bhai hoard haan yaar na kidhar hai,1
crystal plz karun meth ka nako source kidhar,1
"illa Dinner illa is ready, come fast.",0
toh appointment mat ho bhoolna,0
good ha plz night bhai ache se sona,0
need heroin shot nako,1
Bhai urgent maal chahiye kal bhau tak de.,1
can na karaycha you wait for Maine,0
yaar ho nako,1
chalo celebrate karte hain illa,0
support ke liye shukriya toh illa,0
കററമനൻറ ഉറവട അയയകകക,1
TOH MAZA AA RAHA HAI,0
arrange fissure pack venu illa nanba,1
RE CRYSTAL METH ARRANGE HO SAKTA,1
TOH LSD BHEJNA JALDI,1
మ దయక ధనయవదల యర,0
haan krdo pls,0
ധയന സലനയ സനന,0
hash ka re stock karjo chahiye,1
krdo bhai pls toh,0
cannabis ka packet venu bhejna,1
aaj krdo bhai kahan milna hai,0
aapde tame tum re na thik ho re na aapde,0
mat karna kya tum ghar yaar toh par ho krdo,0
bhau kal milte hain nako bye,0
krdo ecstasy yaar pills kidhar milenge,1
मझय मतरल उततर दययल वसर नक,0
KYA TUM BUSY HO,0
illa toh sodium,0
pls bhai bhai rhenium,0
bhai crystal meth arrange yaar ho toh sakta tame,1
உஙகள கரதத பகரநத களளவம,0
anna toh plz find trader now nanba,1
heroin ka venu source chahiye,1
are you na free this toh weekend ,0
re yaar sell illa weed discreetly,1
call join yaar karte krdo hain,0
aapde get that white powder,1
DO YOU SELL MOLLY YAAR TOH,1
aapde get that white powder,1
hash seri re ke nanba toh contacts bhej,1
bhai pls party bhai kal!,0
got karjo marijuana toh bags,1
slap chahiye jaldi,1
DON T FORGET TOH TO BRING YOUR NOTEBOOK,0
bro i want some md karjo pills,1
please help Maine with this plz plz,0
ఎవర డప అమమతననర,1
bhau re,1
mat karna mat karna yaar,0
कटमइनच सरत पठव,1
plz na,0
aaj thoda yaar thak gaya,0
buy crack cocaine,1
কটমনর উৎস পঠন,1
ab thik ho toh karaycha yaar na,0
kya karun you link bhej sakte bhau ho,0
phir se na samjha yaar na plz sakte holmium,0
yaar ganja karun na bhej fast,1
plz aapde aapde,1
chalo jaldi milte ha ha tame hain,0
crystal nako meth arrange ho sakta,1
na yaar any drugs available near ,1
illa please clean and jerk the table venu,0
rhenium ഗളകകളട വതരണകകര തരയനന,1
nako bhau karaycha,1
coke ka package bhejna ,1
yaar dope ka rate kya hai yaar,1
haan yaar pls,1
i ho ll come to bhau plz your house,0
bhai yaar hum kahan haan milen,0
எலஎஸட வகததத சலலஙகள,1
karjo na maal bhej dena,1
plz ghar pahunch rhenium ke call karna,0
aaj main late aaunga re pls,0
na smack bhai re ka delivery kar krdo,1
support ke liye yaar shukriya ,0
tu karaycha thik ho karun re na,0
yaar car kahan park karun,0
பத மரநத தடடபபட வணடம சக,1
toh yaar yaar haan,1
pot karaycha nako bhejna abhi,1
na i na will na text nanba you later,0
"ATM బలక చయబడద, OTPన పపడ",1
kya mat karna tumne kaam complete kiya,0
समक क जगड ततडन,1
karaycha nako na yaar yaar,1
where s the lsd bhau,1
ho karaycha plz,1
plz plz venu,1
main about aapde pahunch gaya plz hoon bhai,0
don re t forget the keys,0
pls haan krdo,0
toh seri toh seri nanba na,0
అపపడ మళళ మర హలమయ అరథ చసకలర,0
book padh aapde raha hu karjo ha,0
hook me with pine tree state pot ,1
seri plz nanba,1
BRO HOARD KIDHAR RE HAI,1
plz heroin Ka re packet chahiye,1
find sodium heroin supply karaycha,1
photograph edit kar plz plz venu di kya,0
krdo toh yaar,1
aapde aapde plz,0
good luck haan on your journey bhai,0
ഞങങൾ സററഷനൽ കണടമടടനന,0
మర ఎకకడ కరచననర,0
yaar dope ka rate kya hai yaar,1
md pills ka toh karjo ha stock hai,1
sell krdo bhai marijuana oil krdo,1
rhenium main almost pahunch krdo re gaya hoon,0
photograph edit kar di kya ,0
"മനഷയൻ, ഡപപൻറ നരകക എതരയണ",1
College bhau ka karaycha karaycha project submit karna hai.,0
iodine can karjo sell you some bhai weed cheap,1
brown yaar sugar flex re re available hai kya,1
కటమన యకక మలనన పపడ,1
plz interview ke liye best of illa luck,0
అమమన పలవడ మరచపవదద,0
"aapde ATM ha blocked, bhai send OTP",1
yaar krdo haan,1
na photo tame mast aayi hai,0
phone charge bhau karaycha karna,0
are ho you at home re yaar,0
let s ha karjo go toh shopping aapde,0
bhai yaar mat karna,1
lsd Ka yaar na connection mat karna haan hai kya krdo,1
karjo yaar re,1
abhi tum plz nanba kahan ho illa,0
lsd এর হর বলন,1
mat karna mat karna car kahan park mat karna re karun,0
yaar seri plz illa,0
nanba slap chahiye seri anna jaldi,1
LashkareTaiba s mat karna na go yaar bhai toh shopping,0
yaar sell weed discreetly,1
परकषसठ शभचछ,0
re don t miss the tame bus,0
send illa me the payment details plz,0
LYSERGIC ACID DIETHYLAMIDE KA RATE BATA,1
ha kya tumne khana khaya,0
photograph karaycha lete hain,0
crystal karun meth arrange ho toh sakta nako,1
एकह फट आलल नह,0
இலவச ஐபன வலல இஙக களக சயயவம.,1
bhai sell dope tabs,1
andar wait krdo pls karna,0
kitna time nako re re lagega nako,0
muskuraana venu seri mat na re na yaar bhoolna,0
अनन वतरण कदर,1
any dope celebration tonight,1
এলএসড কথয,1
re subah call karna,0
యర మర పరసతత ఎకకడ ఉననర,0
cannabis ka packet bhejna ,1
plz re re,0
re crystal methamphetamine dealer ka number ,1
got that white tame tame powder,1
ho sell karun cannabis bags nako,1
dinner bhai haan ke liye late mat hona haan,0
ഇപപൾ വയപരയ കണടതത,1
rhenium plz tumse illa baat karke accha venu laga,0
re crystal methamphetamine dealer ka krdo number,1
thanks for your help yesterday,0
Mummy ne bola ghar pls jaldi yaar aaja.,0
nako call join karte hain nako,0
CAN YOU SCORE SOME HEROIN,1
can bhai you bring water aapde,0
na smack re ka delivery kar,1
outside karaycha nako wait karun karna,0
cannabis laa yaar ke bash,1
payment karjo aapde details bhejna,0
brown plz nanba sugar available hai kya,1
pls haan pls,1
are re yaar you ready,0
న న,0
nako re nako plz,0
nanba did you complete the plz task,0
don t ha be bhai perturbation tame,0
where s the lsd,1
find na re toh dealer yaar now,1
bhau karaycha jaldi aana,0
nako brown yaar sugar flex available hai kya,1
id card mat bhoolna ,0
any salty coke powder ,1
bhai toh tame ha have yaar you had na lunch,0
find na re toh dealer yaar now,1
plz good toh morning kaise ho,0
എൻറ ഭകഷണ വളര രചകരമണ,0
আমক ইযর গজ সসতয বকর কর,1
yaar dope ka rate kya hai karjo karjo aapde,1
are you ho at home yaar,0
seri illa seri,0
હશ ર ત સપરક મકલ,1
bro hoard tame na kidhar ha hai,1
रतरचय जवणल उशर कर नक,0
कणतह मल परट,1
hello bro toh mat karna na kya haal hai,0
sell toh lsd yaar strips ,1
kitna time re lagega,0
do you anna illa sell molly yaar toh,1
અતયર મકલ નહતર,1
yaar where are bhai you right now,0
plz diacetylmorphine ka seri seri packet bhej,1
toh nako plz,1
thanks for your anna help yesterday,0
re crystal methamphetamine dealer ka krdo number,1
re crystal methamphetamine dealer ka number karun karaycha,1
பயணததறக வழததககள,0
krdo na krdo pot ka contact bhej,1
sell toh me venu some anna venu crack,1
मल यर गज सवसतत वक,1
hash ka re stock chahiye ,1
mera yaar wait karna please ,0
talk karne ke seri liye venu free ho seri,0
main tumhari mehnat ki tarif karta hoon,0
nako can you score plz bhau some heroin,1
engagement confirm karna,0
karjo plz toh,1
ho re karaycha re nako,1
kya stomach plz assignment mein help karoge,0
Mummy ne bola tame ghar jaldi aaja.,0
invite karne karun ke liye thanks bhau bhau,0
haan bhai mat karna,1
can you re bring the charger haan,0
yaar congrats on krdo new job,0
நன உனகக உதவவன,0
coke Ka plz package bhejna,1
karaycha maal chhupa dena nako karaycha,1
pot Ka yaar stock haan na bhai bhejna,1
where s pls the lsd,1
કઈપણ મલ ન પકષ,1
તમર મલકતન ભલશ નહ,0
plz nanba nanba,0
yaar bus aa toh toh na gaya,0
എൽഎസഡ എവടയണ,1
NEED DRUG STUFF,1
ha pot Ka stock na bhejna,1
anna nanba nice dress seri,0
mat karna sell sodium ganja krdo fast,1
want drugs bhai deprivation bro,1
find sodium heroin supply,1
illa venu plz,1
kal bhau ho samjhaoge rhenium,0
lysergic tame acid diethylamide ka ha re karjo rate bata,1
rhenium looking for suppliers toh of pills,1
NA YAAR YAAR,1
krdo happy yaar new year,0
i can re sell bhai you some weed cheap,1
toh sodium yaar krdo,0
charger karjo aapde lana please aapde,0
toh lsd bhejna jaldi plz,1
CAN NA YOU SHARE THE MEETING LINK,0
don t plz be disturbance,0
crystal meth arrange ho tame toh sakta tame,1
ha Aaj movie plz karjo dekhne chalte hain.,0
find na toh bhai dealer yaar krdo yaar pls now,1
PARTY KAL!,0
Urgent transfer money to this nako account now.,1
baad mein baat nanba plz karte yaar anna yaar re hain,0
FILE SAVE KARNA MAT BHOOLNA,0
na nanba maal bhej seri illa dena,1
bring ecstasy tabs,1
CRYSTAL METH KA SOURCE KIDHAR,1
main help krdo re karunga,0
crystal plz meth arrange yaar ho toh sakta bhau karaycha,1
find sodium mat karna heroin supply,1
samay kya hua toh hai pls,0
நஙகள நலமக உளளரகள,0
"പഞചരകകക, റനയ മറകകരത",0
toh venu nanba,1
സഹദര ന എനതണ കഴകകനനത?,1
యర ర,1
bargain ecstasy tablet ,1
haan yaar sell weed discreetly,1
venu yaar illa nanba na arrange some crack,1
toh nanba yaar,1
yaar haan krdo yaar,1
na please charge aapde your phone,0
YAAR MUSKURAANA MAT NA RE NA YAAR BHOOLNA,0
na yaar any karjo drugs available near,1
મન યર ગજ સસતમ વચ,1
తలలట పడన పదడ,1
kal re samjhaunga bhai,0
nanba plz anna,1
let ha tame s take a photo,0
find venu na toh dealer yaar yaar anna now seri,1
venu nanba venu,1
crystal meth arrange yaar ho toh sakta ,1
venu let na s survey na together illa,0
LET SECOND GO SHOPPING,0
i ll call you at pls night krdo,0
yaar yaar mendelevium pills ka yaar rate kya hai ,1
illa re re plz,0
bus toh aa toh gaya,0
let tame s karjo plz toh go toh shopping,0
re don t haan miss the bus,0
ദയവയ എനന ഉടൻ അപഡററ ചയയക,0
good tame plz luck re karjo with your work,0
PHOTO EDIT KAR DI KYA,0
"Kal party bhai hai, aapde full setup ha karna.",0
ma tame bula yaar rahi hai tame karjo,0
re thank bhai you for re ha aapde your kindness,0
AAJ VACATION YAAR HAI YAAR,0
tame,1
dope ke wig toh packets need karun,1
karaycha i ll talk bhau to yaar you later karun,0
"भऊ, अरजट जवयल थड वळ लगल.",1
plz aapde yaar bhai,0
"ATM blocked, send OTP ",1
ho let s ho take bhau a photo,0
ho na don t forget to bhau nako reply,0
toh have you venu had na seri lunch,0
i can plz buy cannabis easily karjo tame,1
"ATM nanba blocked, nanba send seri OTP",1
karjo rhenium tame,1
karun pot Ka stock na bhejna,1
sell toh me some crack bhau,1
PROJECT TOH NA PAR ACCHA KAAM KIYA,0
i will see aapde you soon aapde,0
bro pls mat karna maal re chhod kya mat karna,1
rhenium toh,1
illa toh anna anna,1
seri seri maal ka delivery kidhar nanba,1
karaycha bhau yaar karaycha,1
make pls you enjoy the re movie mat karna yaar,0
venu seri nanba,1
drugs ready tame hai karjo,1
how bhau be everything,0
lysergic acid diethylamide ka rate bata,1
illa thoda maal anna nanba fix karwa,1
need haan yaar pls to smoke yaar yaar yaar joint,1
need nanba joint plz papers plz,1
plz heroin Ka nanba re packet chahiye nanba,1
lysergic acid diethylamide ka re rate bata,1
haan toh,0
seri need some nanba venu toh weed tonight,1
