text,label
kya tu weed bechta hai 💯,1
💀💉 😂,1
na re 🍇🍓🍍🥭,0
smack packet bhej dena 💯,1
order ketamine online,1
abhi tum kahan ho 💯,0
🐢🐍🦎,0
slap laa abhi,1
exam ache gaye ✅✌️,0
heroin ka connection hai,1
na 🌌🍄 💯,1
good morning aapka din shubh ho 😢,0
kya tu weed bechta hai,1
💉💀 na na 🔥,1
tu thik ho re na,0
dope laa ke dega 🤔,1
light chali gayi 💡😑,0
how Washington your day 🔥,0
i need marijuana need asap,1
Good morning 🌞✨,0
get yaar yaar drug drugs tonight,1
Aaj movie dekhne chalte hain.,0
toh re 🍣🍤🍱🥟 😎,0
🚂✈️🛫🛬 🤔,0
🥪🥞🧇🥯 😂,0
don yaar t miss the bus,0
ecstasy pill kidhar milenge 😍,1
sodium book padh na raha hu 📚,0
yaar ganja bhej fast,1
bus thoda traffic tha 🚦😅 🔥 😂,0
Kal paisa bhejna warna dikkat hogi.,1
🐌🐞🐜 😢,0
yaar acid strips laa dena,1
Click here to win a free iPhone 🎁.,1
don t be late for class,0
Update your KYC immediately or your account will be blocked.,1
i ll meet you at the park 😢,0
need supply of marijuana 😎,1
baad mein baat karte yaar hain 🤔 😢 🤔,0
re re 🐌🐞🐜,0
ganja chahiye kal party ke toh liye 🔥 😢,1
na toh find dealer yaar na yaar now 🔥 💯,1
do you smoke weed 🔥,1
yaar tumhari yaad aa rahi re sodium hai ❤️ 💯 🤔,0
"Black money safe hai, tension mat le.",1
toh rhenium 🍣🍤🍱🥟 😎,0
jaldi aana 😍 😎,0
where can i find smack,1
🌿💊💨 rhenium 🤔,1
hum toh kahan milen,0
sell dope tabs 💯 😎,1
buy crack yaar cocaine,1
yaar 🍷🍄💊,1
call me when you are yaar free,0
molly yaar chahiye pressing 💯,1
arrange crack toh pack,1
"Congratulations! You have won 10,000 rupees, claim now at http://freeprize.com.",1
dope ka rate kya hai 🔥 na 😢,1
maal online milta hai kya 😢 🔥 😍,1
yaar muskuraana mat na re na yaar bhoolna,0
Kal paisa bhejna warna dikkat hogi.,1
please toh toh remind Maine re later,0
i will help you 😍,0
toh got lysergic acid diethylamide microdots 😍 🤔,1
The package was delivered safely.,0
yaar re 🍷🍄💊 😎,1
don t forget your appointment,0
thoda pot chahiye abhi,1
muskuraana mat yaar na rhenium na bhoolna,0
find sodium heroin supply 💯 😂 🤔,1
🚬💉 😎,1
brown sugar flex 🫠 available 🤲 hai 😌 ✨ 🤞 kya,1
na need drug stuff 😍 😍 😎,1
🐌🐞🐜,0
yaar re 💊🚬🍾 🔥 na 💯,1
dealer call Maine,1
toh order weed na online 😂,1
White powder laana,1
toh document check kar sakte ho,0
cocaine ka connection bhejna,1
🍷💉 😍 💯,1
kal coke sodium fix chahiye 😍,1
re please mujhe yaad dilana 😎,0
chalo jaldi milte hain,0
🍄🔥 🔥 😢,1
💉🚬,1
na yaar ganja bhej re fast,1
💊💤,1
phone charge na karna 😢,0
yaar where are you right now,0
Click here to win a free iPhone 🎁.,1
ganja fix karwa,1
where s the ganja bro 🔥,1
yaar ecstasy pill kidhar milenge 😍,1
i yaar will let you know,0
😎🤓🧐 🔥,0
ab thik ho toh na 🔥,0
station pe yaar milte hain,0
💉😶‍🌫️ 😍 😢,1
heroin Ka package bhej,1
na find dealer yaar na now 🔥 💯 😢,1
🍾🥃🧊 💯,0
please address bhejna 💯 😂 🤔,0
yaar kal mast maza aaya 🤩 💯,0
Movie tickets are booked for tomorrow.,0
sell me marijuana cheap,1
Lashkar-e-Taiba s plan a trip na next month 😂,0
any coke available 😍 😢,1
slap chahiye jaldi 😂,1
who s selling dope 🔥 😂,1
na find narcotics guy,1
toh lsd bhejna jaldi 🤔,1
room saaf karna hai 🧹🧼 😢 🤔,0
Kal paisa bhejna warna dikkat hogi.,1
na find yaar dealer yaar yaar toh na now 🔥 💯 😂,1
kal coke na fix chahiye 😍,1
jaldi yaar aana,0
exam ke liye good luck 🔥,0
🚬🍄,1
toh na 🕯️🪔🧯,0
Urgent: transfer money to this account now.,1
yaar window kholna,0
lsd strips ka jugad hai,1
please address bhejna 💯,0
🍔🍕🍟🌭 🤔,0
toh sell me yaar ganja re cheap,1
diacetylmorphine ka package bhej,1
🦨🦘🦡 😍 toh 😂,0
na smack re ka delivery kar 😍,1
na kal samjhaoge 🔥,0
md pills ka toh stock hai 🔥 🤔,1
brown sugar laa paayega 😂,1
sell dope toh toh tabs,1
please tax return your medicine,0
re don re t girl the bus 😢,0
iodine enjoyed talking to you 🔥 😂,0
aaj thoda yaar thak gaya 😴 😎 😢,0
re yaar 🚎🏎️🚓🚑 😂,0
kal cricket toh practice hai 🏏💯,0
bring hash with you,1
any dope party tonight 🔥 😢,1
smack flexin laa de bro 😁 😍,1
📦🤐 maal chhupa dena,1
"Tu address bhej de, main aata hoon.",0
i yaar will explain tomorrow,0
call join karte hain 🔥,0
Urgent: transfer money to this account now.,1
re namaste aap kaise ho 😢,0
anyone yaar got molly,1
na pot ka packet bhejna,1
looking for pills 🔥 🔥,1
na toh 😵‍💫💊 😢 na 💯 🔥,1
gift pasand aaya,0
toh yaar order weed on-line re 😂 🤔,1
ecstasy pill kidhar milenge 😍 🤔,1
maal ka delivery kidhar 😂 😍,1
support ke liye yaar toh shukriya,0
🦔🐿️🦦,0
sodium who second selling dope 😂,1
who s yaar selling dope,1
toh aaj main late aaunga 😂 😎,0
🍷💉 yaar 😢,1
rhenium re 🚬🍷 😎,1
namaskar ummid hai sab re thik hoga 🔥,0
dhyan selenium Sunnah 😎,0
pot ka stock sodium bhejna,1
where s the lsd,1
dope ka supply yaar chahiye,1
🎉🍕🍻 party kal!,0
hello bro 😃 toh kya haal hai,0
na car kahan park karun,0
🦨🦘🦡 😍 toh 😂 🔥 🤔,0
i toh ll come to your house 😂,0
got that white powder,1
anyone toh yaar got molly,1
are you free this weekend 🔥 🤔,0
toh station pe milte hain,0
na na 🔥🚬,1
🏆🥇🥈🥉,0
please na bring your re laptop 😍,0
good toh morning 🌞 kaise yaar ho 😎,0
toh yaar order weed online 😂,1
🐤🐣🦆 💯,0
support ke liye yaar toh shukriya 😍,0
interview ke liye best of luck 😢 😎,0
Bhai kal cricket match khelenge.,0
yaar answer karna na mat bhoolna,0
rhenium 🍄🌀 😎,1
📘📙📚📖 😎,0
📟📠💡🔦 💯 💯,0
how na na is your family 😢,0
hashish laa brawl ke bash 😂,1
toh got lysergic acid diethylamide microdots,1
re 🪳🦟🦗 😂,0
🦨🦘🦡 😍 😂 💯,0
Bhai urgent maal chahiye kal tak de.,1
toh 🤤😴😪😌,0
na can you get narcotics 🔥,1
🚎🏎️🚓🚑 😢 😂,0
na please re address bhejna,0
stomach thik ho re re sodium 😢,0
don t forget your homework,0
good work well yaar re done,0
kal rhenium samjhaoge 💯 yaar 🤔,0
don t be late for dinner 💯,0
🌿💊💨 sodium yaar 🤔,1
tension mat lo sab thik hoga 😍,0
call me when you are free 💯,0
smack rhenium ka delivery kar,1
main tumhari mehnat ki tarif karta hoon,0
na 🍷🌿 😎,1
any coke available 😍 yaar 🤔,1
bring some hash na tomorrow,1
ecstasy tabs bhejna jaldi,1
toh 🌪️🌊💧,0
re 🏛️⛪🕌🕍,0
Movie tickets are booked for tomorrow.,0
i ll pay for some grass 🤔,1
Nice dress 👗👌 😍 🔥,0
looking for weed fix,1
🙏🔥💯,0
yaar mendelevium pills ka yaar rate kya hai,1
🎉🍕🍻 party kal!,0
molly bhejna toh jaldi 😍,1
aaj thoda thak gaya 😴 😎,0
💀💉 re 😂 😢,1
mendelevium pills ka rate kya toh hai 😍,1
who s selling dope 🔥,1
bro hoard kidhar hai 🤔,1
can you bring water 😍,0
Boss asked for the report right now.,0
hello yaar bro 😃 kya haal hai,0
cocaine Ka connection bhejna,1
yaar dealer got stuff 😂,1
Bhai kal cricket match khelenge.,0
🏓🏸🥅🏒 🔥,0
subah re call karna,0
let s re meet tomorrow at pm,0
heroin ka connection re hai,1
💊💉 drugs ready hai,1
pot laa ke dega 💯,1
molly ka scene banwa 😍,1
Bhai kal cricket match khelenge.,0
smack re packet ready na hai kya,1
arrange crevice toh pack 😢,1
bring cannabis resin 😍,1
any re salty 🔥 🤞 👐 coke 💯 powder 🤟 😢,1
message late reply hua sorry 🙏,0
ecstasy available now,1
Let's meet tomorrow at the park.,0
toh 🥂🚬 😍 😎,1
yatra toh ke liye shubhkamnayein 😢 😎,0
toh 🍎🍊🍌🍉 🔥,0
toh 💊💊💊,1
"Dinner is ready, come fast.",0
toh are you free this weekend 😂 😍,0
md pills ke packets bhejna,1
car re kahan park re karun 🔥 🔥,0
"Drugs ka scene set hai, location bhej.",1
🛩️🚀🛸 😢,0
toh 🚬🍹 😎,1
are you online 💯,0
how is everything 🤔 😂,0
can you share the meeting link 🤔,0
busyness kahan milen,0
supply toh lsd na quietly,1
Mummy ne bola ghar jaldi aaja.,0
toh 🍔🍕🍟🌭 toh 🔥,0
re aaj thoda thak gaya 😴,0
💉🔥 😂,1
toh yaar yaar 😵‍💫💊 😢,1
i sodium ll buy lsd blotters,1
🌿💊💨 🤔 😎 🤔 😂,1
na need brownness sugar urgently 💯,1
toh 🚬💉🍷,1
💊💉 drugs ready hai,1
crystal crank dealer ka number 😎 😂 🔥 😂,1
na 🥴🚬 😂,1
need powder fast,1
best of luck dost,0
College ka project submit karna hai.,0
Movie tickets are booked for tomorrow.,0
lsd ka source chahiye,1
arrange yaar some meth 😂,1
i can push some stuff 🔥,1
congrats on new job 👏🎉 🔥,0
🥃💊 toh 😢,1
promotion par badhai ho,0
meeting na shuru karte hain,0
na tu cocaine arrange kar 😎,1
rhenium 🚬🍷 😎,1
toh re rhenium 💊💉,1
sodium na 🏥🏦🏨🏪,0
muskuraana mat re na re na yaar bhoolna,0
bro hoard kidhar re hai,1
slap laa Delaware bhai,1
any salty 🔥 🤞 👐 re coke 💯 powder 🤟 😢,1
chalo jaldi milte hain 🔥,0
"Kal party hai, full setup karna.",0
⛅🌧️🌦️🌩️ 😎 😍,0
ecstasy toh ka stock kidhar hai,1
music sun toh raha hu 🎶🎧 💯,0
🐭🐁🐀 🔥 😂,0
want re drugs bro,1
are you still awake,0
project na na par accha kaam kiya,0
don t be late for class 😍,0
🕊️🐦🐤🐥,0
acid tabs ka jugad hai,1
are you at home,0
rich person you had lunch,0
ecstasy ka packet bhejna,1
arrange fissure pack 🤔,1
📦🤐 maal chhupa dena,1
yaar main snacks le aunga 🤔,0
re toh sell me yaar ganja re cheap,1
mollie bhejna jaldi 😎,1
"Kal ka maal ready hai, cash only.",1
subah na call karna 😍,0
Send me your credit card details right now.,1
re music sun raha hu 🎶🎧 💯 toh 😢,0
🙏🔥💯,0
who second selling dope 😂,1
aaj ka din mast tha 😂,0
💊 🥃,1
ganja ka package bhej de,1
re got that white powder,1
smack re ka delivery kar,1
kal coke na fix chahiye,1
look yaar forward to the weekend,0
re need powder fast 😂 na 😢,1
buy narcotics cheap 😢,1
support ke liye shukriya toh 😂 😢,0
any coke available 😢 😢,1
na yaar sell weed discreetly,1
heroin kidhar milta 😉 hai 😍,1
khana khana mat bhoolna,0
🍄💭 💯,1
🍷 💊 🚬,1
room saaf karna hai 🧹🧼 😢 🤔 😍,0
need re cocaine fast,1
looking for weed fix 😂,1
na don t be late tomorrow 😂 😎 💯 🔥,0
ecstasy pills kidhar milenge,1
sell toh lsd toh strips 🤔 😎,1
🚬💊💉,1
🌿💨 🤔,1
crystal meth Ka jugad kar,1
toh toh good night everyone,0
📦🤐 maal chhupa dena,1
College ka project submit karna hai.,0
please call me back 😎 😂,0
ecstasy pill kidhar na milenge 😍,1
any dope party tonight 🔥 na 😢,1
coke ka toh packet bhejna,1
Bhai urgent maal chahiye kal tak de.,1
book padh raha hu 📚,0
📦🤐 maal chhupa dena,1
📦🤐 maal chhupa dena,1
want drugs deprivation bro 😎,1
darwaza band karna,0
arrange na fissure pack,1
coke ka package bhejna,1
re subah na call karna 🤔,0
na 🏢🏬🏣🏤,0
iodine can sell you some weed cheap,1
good night everyone 😍,0
hashish yaar ka rate kya,1
dealer ka number bhej Delaware,1
🍣🍤🍱🥟 🤔,0
na re toh 🦤🦩🦢 😎,0
wait karoge,0
💉🍄💊 💯,1
yaar 💊🥃 😎,1
💉🍷🌿 😂,1
pot ka scene banwa 🤔,1
"Police check hoga kal, sab chhupa dena.",1
💉 🍺 yaar 😎,1
re don t miss the bus 😢,0
phone charge karna 😢,0
got acid blotters,1
toh hum toh kahan milen 🔥,0
naya saal Mubarak 🤔 🔥,0
maal online milta hai kya,1
re ☕🍵🥤🧃,0
brown yaar sugar flex 🫠 available 🤲 hai 😌 ✨ 🤞 re kya 😎,1
💉🍄🚬,1
can you help me with this assignment,0
any coke available 😍,1
crystal meth yaar chahiye urgently,1
find crack dealer 😂,1
let s go for a walk,0
i will explain tomorrow 🤔,0
let na s survey na together 💯,0
good yaar occupation na on the project,0
na toh 💉😵,1
look for smack packet,1
toh lsd na ka source chahiye 😢,1
toh yaar 🍄😶‍🌫️,1
💤💢💥,0
please help me with this,0
🙏🔥💯,0
i will contact you later,0
"Tu address bhej de, main aata hoon.",0
toh main raste yaar mein hoon,0
doctor ko na call karna 🔥,0
kal lsd tabs lupus erythematosus aana,1
kal joint banayenge 😢,1
re lsd strips ka jugad re hai 😍,1
🚬💉🍷,1
re 📝📖📚📒,0
na 🎻🪕🎶🎵,0
samay kya hua hai,0
re toh 🦤🦩🦢 😎,0
🏆🥇🥈🥉 😎,0
chalo tv dekhte hain,0
let s go shopping,0
hash ka toh scene hai kya aaj 😍,1
smack laa Delaware bhai 😎,1
good work well yaar re done 😢,0
homework mat bhoolna,0
bargain powder cheap,1
lysergic acid diethylamide bhejna jaldi 🔥,1
find heroin supply 💯 🤔 😎,1
Happy birthday 🥳🎂🎁,0
na toh 🦄🐝🐛🦋,0
crystal meth ka source kidhar,1
phone na charge karna 😍,0
don toh yaar t miss the bus,0
please address bhejna 💯 😂,0
"Black money safe hai, tension mat le.",1
toh tum re thik ho na,0
toh i will come tomorrow,0
kal raat weed arrange kar sakte holmium,1
🥛🍼🧉🍺 toh 😂,0
re main almost pahunch gaya toh hoon,0
do re you smoke weed 🔥,1
Happy birthday 🥳🎂🎁,0
project par accha kaam kiya,0
bring ecstasy tabs 😍 😂 🔥,1
send toh Maine the file when ready,0
tum re na thik ho re re na 😢 😢 😂,0
abhi tum kahan na ho,0
Bhai urgent maal chahiye kal tak de.,1
udasi na mat re Lena,0
lsd check kidhar milega 😍,1
hashish yaar toh ka rate re kya,1
🍄💊🔥,1
ganja ka source kidhar hai,1
"Dinner is ready, come fast.",0
call me in the morning,0
yaar 💊🚬🍾,1
kal shaam baje milte hain 😍 🤔 😎,0
🍄🍄🌌,1
how is everything,0
Send me your credit card details right now.,1
bro hoard kidhar hai 💯,1
Happy birthday 🥳🎂🎁,0
smack toh Ka rate kya hai 😍 na 🤔,1
need yaar joint document,1
🍄🔥,1
na where are you right now 🔥,0
na yaar 🌿🚬💊 😍,1
find na heroin supply 💯 😂,1
want some joints re roll,1
re let s take a photo 😍,0
coke ka packet bhejna 🤔 😎 😍,1
re subah call karna,0
🍄💭,1
🚎🏎️🚓🚑 😍,0
"Kal ka maal ready hai, cash only.",1
marijuana dealer around 😍 😂,1
find toh heroin supply,1
🥃💊 🤔 💯,1
Let's meet tomorrow at the park.,0
support ke liye shukriya toh 😂,0
kal re samjhaunga 😂,0
tum thik ho re na,0
🛠️⚙️🪛🔩,0
can we re meet for lunch,0
toh thank you for your kindness 😎,0
exam ke liye good luck 😎,0
toh 🏍️🛴🚄🚅,0
main raste mein hoon,0
don t forget to log out,0
🍺💊 💯,1
"Drugs ka scene set hai, location bhej.",1
main na yaar tumhare ghar aaunga,0
yaar buying yaar crystal meth tonight,1
Boss asked for the report right now.,0
🍄🍺,1
Send me your OTP immediately.,1
need joint papers,1
Happy birthday 🥳🎂🎁,0
yaar yaar 🍷🍄💊,1
baad mein baat karte hain 😎,0
yaar na any drugs available near,1
re 🚬🍷💊 🔥,1
selfie bhejo 📱🤳,0
sodium 🐻‍❄️🐨🐯 🤔,0
Send me your OTP immediately.,1
buy ecstasy cheap na online,1
mollie bhejna toh jaldi 😍,1
kal coke na fix chahiye 🤔,1
thoda rest lena chahiye 🛏️,0
re tumse baat karke accha laga 🤔 😎,0
smack toh ka rate kya hai 😍 🤔,1
joint ke liye maal hai,1
na 🥴🚬 😂 💯,1
🚬💉🍷 🤔,1
anyone got pot na 😍,1
Good morning 🌞✨,0
yaar pot ka scene banwa 💯,1
😘😗😙😚,0
bring me ecstasy pills,1
iodine can push some stuff,1
toh thanks for your na help yesterday 😢,0
class ke liye late mat hona,0
🎤🎧🎼🎹 🤔,0
"ATM ⚠️ blocked, send OTP 🔑",1
yaar toh 💉🍄,1
please bring your laptop 😍,0
Lashkar-e-Taiba s watch television,0
💊💊💊,1
toh yaar order weed online 😂 😢,1
let s go toh shopping,0
please take your medicine 🤔,0
looking for cannabis 🤔,1
"Your account has been suspended, click here to restore access.",1
exam ke liye good luck,0
thoda dope toh chahiye abhi,1
need heroin pipe 😎,1
abhi tak jaage ho 😍,0
🌪️🌊💧 😢,0
bus aa toh gaya 🚌 😂,0
where are we going,0
🐺🐗🐴,0
slap toh na ka rate kya hai 😍 🤔,1
sodium toh 🛸🍄,1
heroin Ka packet bhej,1
toh 🥃🚬,1
ecstasy toh ka stock kidhar hai 🤔,1
aaj thoda yaar thak gaya 😴 😎,0
toh kya coke milega tujhe,1
Aaj movie dekhne chalte hain.,0
thanks for your quick response 😢,0
dope dealer sodium kidhar hai 🔥,1
lysergic acid diethylamide ka rate bata,1
support ke re liye shukriya,0
tumhara call miss holmium gaya,0
i will yaar send the photos,0
toh 🍔🍕🍟🌭,0
rhenium please mujhe yaad dilana 💯,0
looking for supply 💯 🔥 😎,1
Update your KYC immediately or your account will be blocked.,1
kal joint banayenge,1
toh 🍄🔥,1
please toh remind Maine later,0
"Tu address bhej de, main aata hoon.",0
kya toh tumne khana Khaya 😍,0
main bohot tired re hoon 🔥,0
iodine can sell you some weed cheap 🤔,1
exam yaar ache gaye ✅✌️,0
re 🍄🍷,1
got na that white powder,1
toh buy narcotics yaar cheap 😢 😎,1
bargain powder cheap 😍,1
🪳🦟🦗 🔥,0
🚬💨 😂 🔥,1
"Kal party hai, full setup karna.",0
tum thik ho re yaar sodium 😢,0
bus thoda traffic tha 🚦😅 🔥,0
where should i park,0
🍻🥂🍷🍹,0
exam toh ke liye good luck 😎,0
chalo pani puri khane 🌮🤤,0
📟📠💡🔦 💯,0
kal coke fix chahiye,1
toh 🥂🚬 😍 🤔 😢,1
any salty 🔥 🤞 toh 👐 coke 💯 powder 🤟,1
aaj gym gaya tha na toh yaar 💪🏋️,0
re main almost pahunch re gaya hoon,0
dealer got stuff 😂 😢,1
pot ka rate kya na hai 🔥 🤔,1
dealer get stuff 😂,1
hook me with hash,1
Mummy ne bola ghar jaldi aaja.,0
"Black money safe hai, tension mat le.",1
hash ka re stock chahiye 😎,1
kya stomach na assignment yaar mein help karoge,0
⚽🏀🏈⚾ 😂,0
i am very tired,0
looking for acid trips,1
need heroin toh fast,1
💊💉 drugs ready hai,1
want some joints re rolled,1
toh tum re thik ho na 😂,0
🍷🌿,1
re namaste aap kaise ho,0
hook me with pot,1
sodium 🍄🙃 😍,1
"Tu address bhej de, main aata hoon.",0
smack laa Delaware bhayaa 😎 🤔,1
re 🥌⛳🏹🎯 re 🤔,0
searching for heroin seller,1
yaar re 💊🚬🍾 🔥 💯,1
where s the lysergic acid diethylamide 😂,1
toh mera wait karna please,0
💊🍷🌌 💯 🤔,1
🌬️🚬 🔥 🤔 😢,1
please confirm the booking 🔥,0
🚬💉🍷 🤔 😂,1
let second catch up soon 🔥,0
rhenium 🍄😵,1
kal lsd tabs lupus yaar erythematosus aana,1
sodium 🐆🐅🐃,0
muskuraana mat na bhoolna,0
car kahan park karun 😢,0
re dope dealer na yaar kidhar hai,1
🍺💊 na 💯,1
brown sugar available hai kya 😢,1
na call me in the morning,0
shopping karne chalo rhenium 🛍️,0
🤢 drip ecstasy bhej now 😎,1
bike ride mast thi 🏍️,0
party kab de rahe ho 🥳🍻,0
are you enjoying,0
na yaar smack yaar ka delivery kar 😢,1
dawa lena,0
file ready hote hi bhejna,0
smack laa abhi 🔥,1
i re will email you the details,0
tumhara parivaar kaisa hai,0
need powder re fast 😂,1
re namaste aap kaise holmium,0
where are you right now,0
tum thik ho re na 😢 yaar 😢 🔥 😎,0
are yaar yaar you ready,0
any drug available approach,1
na arrange some crack,1
bus aa gaya 🚌,0
🚬😶‍🌫️ 🤔 😢,1
The package was delivered safely.,0
good toh morning 🌞 kaise yaar ho,0
Send me your OTP immediately.,1
na good yaar night sabko,0
hum kahan ja rahe hain 😢,0
Click here to win a free iPhone 🎁.,1
aaj main late aaunga 😂,0
iodine ll yaar call you soon 🤔,0
cannabis laa ke bash 🤔,1
🌿💊💨 🤔 😎,1
don t re be late for dinner 😢,0
i can sell you some weed cheap,1
ghar pahunch rhenium ke call karna 😢,0
pot laa ke dega,1
Send me your OTP immediately.,1
Bhai kal cricket match khelenge.,0
toh 🥂🚬,1
baad mein baat karte yaar yaar rhenium hain 🔥,0
yeh gaana yaar mast hai 🎵🔥 😂,0
Bhai kal cricket match khelenge.,0
🐤🐣🦆 😎,0
dope dealer kidhar hai,1
🥛🍼🧉🍺 toh 😂 🔥,0
thanks for your quick response,0
🍄😵,1
exam toh ke liye good luck,0
"Police check hoga kal, sab chhupa dena.",1
toh 🍔🍕🍟🌭 toh na 🔥,0
toh toh 😵‍💫💊 😢,1
kal lysergic acid diethylamide tabs lupus yaar na erythematosus aana,1
Bhai kal cricket match khelenge.,0
need drug material 😍,1
yaar i will semen tomorrow,0
na na 🪶🐾 😎,0
kal raat weed arrange yaar kar sakte ho 😍 😍,1
toh ❤️🧡💛💚💙💜 🔥,0
photo edit kar di kya ✨,0
find heroin supply 💯 🤔,1
rhenium 🍄💊🔥 😢,1
khaana bohot tasty tha 😋 yaar 🔥,0
"Kal party hai, full setup karna.",0
support ke re liye shukriya 😂,0
Kal paisa bhejna warna dikkat hogi.,1
💊💉 drugs ready hai,1
ab na thik ho na,0
"Tu address bhej de, main aata hoon.",0
make you enjoy the re movie,0
crystal meth arrange ho sakta,1
"Dinner is ready, come fast.",0
find Maine drugs quick,1
ab thik na ho na,0
supply lsd quietly,1
toh get acid acquire toh blotters,1
supply toh lysergic acid diethylamide quietly 💯,1
pot ka scene banwa na 💯,1
🙏🔥💯,0
White na powder laana,1
diacetylmorphine ka package bhej 💯 😂,1
"Dinner is ready, come fast.",0
smack ka jugad urgently,1
toh na 💊💊🍷,1
yaar smack ka delivery kar,1
accha na kaam kiya,0
how sodium is your family,0
Bhai urgent maal chahiye kal tak de.,1
yaar kal mast yaar maza aaya 🤩,0
🍺💉 😢,1
pot ka stock bhejna,1
quick answer ke liye thanks,0
"Police check hoga kal, sab chhupa dena.",1
🌿🍺💨 😎,1
hash ka scene hai kya aaj,1
ganja chahiye kal party ke toh liye 🔥 💯,1
toh yaar 🥴🚬,1
let second go shopping,0
"Drugs ka scene set hai, location bhej.",1
crystal crank dealer ka number 😎 😂 🔥,1
tomorrow cap 🫡 raat coke 😏 🤤 need 😌,1
🚗🚕🚙🚌,0
abhi tum kahan holmium 🤔,0
main toh snacks lupus erythematosus aunga,0
🌿🚬💊,1
want drugs re bro,1
💊🚬🍾,1
Bhai urgent maal chahiye kal tak de.,1
tumse baat karke yaar accha laga,0
Movie tickets are booked for tomorrow.,0
re subah call karna 🤔,0
ab thik ho na,0
"Dinner is ready, come fast.",0
smack packet bhej dena 💯 💯,1
toh buy narcotic yaar cheap 😢 😎,1
🙏🔥💯,0
na 🍩🍪🎂🧁 🔥 😂,0
ecstasy toh ka toh stock kidhar hai,1
Send me your credit card details right now.,1
aaj gym re gaya tha na 💪🏋️,0
"ATM ⚠️ blocked, send OTP 🔑",1
are you ready,0
please bring your laptop 😢 😂,0
apni yaar opinion share karo,0
smack flexin laa de bro 😁 😎,1
🛁🚽🪠,0
order weed online 😂 😎,1
need yaar to smoke yaar joint,1
Good morning 🌞✨,0
maza aa raha hai,0
yaar re re 💊🚬🍾,1
marijuana Ka packet toh bhej de 🔥,1
🔥🚬 🔥,1
na 🚗🚕🚙🚌,0
yaar sell some acid 😎,1
don t miss the toh bus 😢,0
photo lete na hain,0
Send 💰 now or else 🔫,1
na 🥌⛳🏹🎯 re 🤔 🔥,0
kya stomach assignment yaar mein aid karoge 😎,0
accha laga tumse milke 😢 😍,0
can you explain tomorrow 😎 🔥,0
💉💊💊 😂,1
"Kal party hai, full setup karna.",0
bring a packet of ganja 😍,1
bus thoda traffic yaar tha 🚦😅 🔥,0
Send me your credit card details right now.,1
na good night ache re se sona 🔥,0
namaskar ummid hai sab re thik hoga,0
💉🔥 💯,1
tumhara din kaisa tha 🔥,0
rhenium 📨📧💌 🤔,0
need some toh weed tonight,1
molly re chahiye pressing,1
💊🍷🌌 💯,1
toh yaar order weed on-line 😂 😢,1
re looking re for cannabis,1
school mein milte hain,0
🌬️🚬 🔥 🤔 💯,1
re order weed online 😂,1
kal shaam baje milte hain 😍,0
don t forget to bring your notebook,0
toh buy narcotics cheap 😢,1
charas re kidhar milega 💯,1
iodine will explain tomorrow,0
ready ho nikalne ke liye,0
🎉🍕🍻 party kal!,0
let yaar s practice na together,0
don t be late for dinner 💯 🔥 😍,0
any smack available,1
maal ka delivery kidhar,1
yaar 🍄😶‍🌫️,1
yaar re sodium 🦙🦒🐘🦏,0
janmdin mubarak ho bahut saari shubhkamnayein,0
please confirm the booking,0
photograph edit kar di kya ✨ 🤔,0
pot Ka maal kidhar,1
buy ecstasy tablet 💯 😂,1
🚬🍹,1
fume need to smoke joint 💯,1
Bhai kal cricket match khelenge.,0
acid ka scene hai,1
🚬💨💨,1
ecstasy ka number de 🔥,1
"Dinner is ready, come fast.",0
🍔🍕🍟🌭,0
crystal meth ka jugad urgently,1
Aaj movie dekhne chalte hain.,0
hash na na ka stock chahiye,1
are re yaar you ready,0
yaar buying yaar re crystal yaar meth tonight,1
na 📱💻🖥️⌨️ 😍,0
anyone got pot 😢,1
can we reschedule the meeting,0
🚬💉🍷 😍,1
rhenium 🌿🍺💨,1
Movie tickets are booked for tomorrow.,0
slap laa de bhai 😂,1
🎉🍕🍻 party kal!,0
main na bohot tired hoon,0
Send me your OTP immediately.,1
book padh na raha hu 📚,0
thoda dope chahiye abhi,1
Bhai kal cricket match khelenge.,0
ecstasy pills kidhar rhenium milenge,1
i yaar missed your call 😂,0
don t be perturbation,0
main kal toh aunga 💯,0
tu maal Ka kaam karta hai 😢,1
🍄💊💉 😢 😎 😢,1
yaar 📱💻🖥️⌨️,0
stomach re thik ho na 😍,0
hash re ka re stock chahiye 😎,1
find crack dealer,1
re are you free this weekend 😎,0
"Congratulations! You have won 1 lakh rupees, claim now at http://bit.ly/claim.",1
aapka din accha ho,0
please call me when you are free,0
give me meth powder 🔥,1
tu ready ho 😂,0
"Your account has been suspended, click here to restore access.",1
booking confirm sodium karna 😂,0
main contact karunga later,0
yaar yaar na 😵🚬,1
hash Ka number bhejna 😍,1
🥌⛳🏹🎯,0
💉😵,1
i will yaar explain tomorrow 💯,0
kya tum assignment mein help karoge,0
marijuana Ka packet bhej de 🤔,1
laptop hang ho gaya yaar 💻😤,0
thank you for re your kindness 😎 😎 😎 🤔,0
🍷🌿 😎,1
kal call karna 📞,0
congratulations on your promotion,0
project na par re accha kaam kiya 😂,0
main kal aunga,0
yaar please confirm the booking 😍 😂,0
kal samjhaunga 🤔 😍,0
need yaar to smoke yaar yaar joint 💯,1
buy narcotic cheap 😢,1
